path	line	policy	family	issue	rationale	ccall_site
base/threadingconstructs.jl	36	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	threadid() = Int(ccall(:jl_threadid, Int16, ())+1)
base/threadingconstructs.jl	97	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	tpid = ccall(:jl_threadpoolid, Int8, (Int16,), tid-1)
base/threadingconstructs.jl	172	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	ccall(:jl_enter_threaded_region, Cvoid, ())
base/threadingconstructs.jl	181	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	ccall(:jl_set_task_tid, Cint, (Any, Cint), t, tid_offset + i-1)
base/threadingconstructs.jl	185	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	_result = ccall(:jl_set_task_threadpoolid, Cint, (Any, Int8), t, _sym_to_tpid(:default))
base/threadingconstructs.jl	195	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	ccall(:jl_exit_threaded_region, Cvoid, ())
base/threadingconstructs.jl	217	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	elseif ccall(:jl_in_threaded_region, Cint, ()) != 0 # :static
base/threadingconstructs.jl	446	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	_result = ccall(:jl_set_task_threadpoolid, Cint, (Any, Int8), t, tpid)
base/timing.jl	36	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	gc_num() = ccall(:jl_gc_num, GC_Num, ())
base/timing.jl	75	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	comp = ccall(:jl_cumulative_compile_time_ns, UInt64, ())
base/timing.jl	76	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	recomp = ccall(:jl_cumulative_recompile_time_ns, UInt64, ())
base/timing.jl	82	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	ccall(:jl_cumulative_compile_timing_enable, Cvoid, ())
base/timing.jl	84	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	ccall(:jl_cumulative_compile_timing_disable, Cvoid, ())
base/timing.jl	90	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	gc_time_ns() = ccall(:jl_gc_total_hrtime, UInt64, ())
base/timing.jl	102	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	Int(ccall(:jl_gc_live_bytes, Int64, ())) + num.allocd + num.deferred_alloc
base/timing.jl	153	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	return ccall(:jl_jit_total_bytes, Csize_t, ())
base/timing.jl	467	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	gc_bytes(b::Ref{Int64}) = ccall(:jl_gc_get_total_bytes, Cvoid, (Ptr{Int64},), b)
base/timing.jl	734	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	ccall(:jl_force_trace_compile_timing_enable, Cvoid, ())
base/timing.jl	739	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	ccall(:jl_force_trace_compile_timing_disable, Cvoid, ())
base/timing.jl	746	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	ccall(:jl_force_trace_dispatch_enable, Cvoid, ())
base/timing.jl	751	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	ccall(:jl_force_trace_dispatch_disable, Cvoid, ())
base/util.jl	303	A	os-libuv-io	#9570	If supported, this must be a curated Rust host/OS boundary with WASM+iOS fallbacks.	return UInt8(ccall(:_getch, Cint, ()))
base/util.jl	309	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	const termios_size = Int(ccall(:jl_termios_size, Cint, ()))
base/util.jl	317	A	os-libuv-io	#9570	If supported, this must be a curated Rust host/OS boundary with WASM+iOS fallbacks.	ret = ccall(:tcgetattr, Cint, (Cint, Ptr{Cvoid}), fd, termios)
base/util.jl	323	A	os-libuv-io	#9570	If supported, this must be a curated Rust host/OS boundary with WASM+iOS fallbacks.	ret = ccall(:tcsetattr, Cint, (Cint, Cint, Ptr{Cvoid}), fd, Cint(mode), termios)
base/util.jl	328	A	os-libuv-io	#9570	If supported, this must be a curated Rust host/OS boundary with WASM+iOS fallbacks.	cfmakeraw(termios) = ccall(:cfmakeraw, Cvoid, (Ptr{Cvoid},), termios)
base/util.jl	441	A	os-libuv-io	#9570	If supported, this must be a curated Rust host/OS boundary with WASM+iOS fallbacks.	succeeded = ccall((:CredPackAuthenticationBufferW, "credui.dll"), stdcall, Bool,
base/util.jl	446	A	os-libuv-io	#9570	If supported, this must be a curated Rust host/OS boundary with WASM+iOS fallbacks.	succeeded = ccall((:CredPackAuthenticationBufferW, "credui.dll"), stdcall, Bool,
base/util.jl	468	A	os-libuv-io	#9570	If supported, this must be a curated Rust host/OS boundary with WASM+iOS fallbacks.	code = ccall((:CredUIPromptForWindowsCredentialsW, "credui.dll"), stdcall, UInt32, (Ptr{CREDUI_INFO}, UInt32, Ptr{Culong},
base/util.jl	484	A	os-libuv-io	#9570	If supported, this must be a curated Rust host/OS boundary with WASM+iOS fallbacks.	succeeded = ccall((:CredUnPackAuthenticationBufferW, "credui.dll"), Bool,
base/util.jl	490	C	docs-example	#9570	Commented/documentation-only native call text is not a shipped sjulia surface.	# ccall(:SecureZeroMemory, Ptr{Cvoid}, (Ptr{Cvoid}, Csize_t), outbuf_data[], outbuf_size[]) - not an actual function
base/util.jl	492	A	os-libuv-io	#9570	If supported, this must be a curated Rust host/OS boundary with WASM+iOS fallbacks.	ccall((:CoTaskMemFree, "ole32.dll"), Cvoid, (Ptr{Cvoid},), outbuf_data[])
base/util.jl	506	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	unsafe_crc32c(a, n, crc) = ccall(:jl_crc32c, UInt32, (UInt32, Ptr{UInt8}, Csize_t), crc, a, n)
base/util.jl	534	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	ccall(:jl_crc32c, UInt32, (UInt32, Ref{UInt128}, Csize_t), crc, x, 16)
base/util.jl	536	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	ccall(:jl_crc32c, UInt32, (UInt32, Ref{UInt64}, Csize_t), crc, x, 8)
base/util.jl	538	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	ccall(:jl_crc32c, UInt32, (UInt32, Ref{UInt32}, Csize_t), crc, x, 4)
base/util.jl	540	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	ccall(:jl_crc32c, UInt32, (UInt32, Ref{UInt16}, Csize_t), crc, x, 2)
base/util.jl	542	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	ccall(:jl_crc32c, UInt32, (UInt32, Ref{UInt8}, Csize_t), crc, x, 1)
base/util.jl	734	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	return ccall(:jl_is_debugbuild, Cint, ()) != 0
base/version.jl	274	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	libllvm_path() = ccall(:jl_get_libllvm, Any, ())
stdlib/CRC32c/test/runtests.jl	85	C	upstream-test-only	#9570	Upstream test-only native call; not a shipped sjulia surface.	ccall(:jl_crc32c_sw, UInt32, (UInt32, Ptr{UInt8}, Csize_t), crc, a, n)
stdlib/FileWatching/src/FileWatching.jl	131	A	os-libuv-io	#9570	If supported, this must be a curated Rust host/OS boundary with WASM+iOS fallbacks.	ccall(:uv_poll_stop, Int32, (Ptr{Cvoid},), t.handle)
stdlib/FileWatching/src/FileWatching.jl	147	A	os-libuv-io	#9570	If supported, this must be a curated Rust host/OS boundary with WASM+iOS fallbacks.	r = Int32(ccall(:uv_fs_get_result, Cssize_t, (Ptr{Cvoid},), req))
stdlib/FileWatching/src/FileWatching.jl	148	A	os-libuv-io	#9570	If supported, this must be a curated Rust host/OS boundary with WASM+iOS fallbacks.	statbuf = ccall(:uv_fs_get_statbuf, Ptr{UInt8}, (Ptr{Cvoid},), req)
stdlib/FileWatching/src/FileWatching.jl	172	A	os-libuv-io	#9570	If supported, this must be a curated Rust host/OS boundary with WASM+iOS fallbacks.	err = ccall(:uv_fs_stat, Cint, (Ptr{Cvoid}, Ptr{Cvoid}, Cstring, Ptr{Cvoid}),
stdlib/FileWatching/src/FileWatching.jl	221	A	os-libuv-io	#9570	If supported, this must be a curated Rust host/OS boundary with WASM+iOS fallbacks.	err = ccall(:uv_fs_event_init, Cint, (Ptr{Cvoid}, Ptr{Cvoid}), eventloop(), handle)
stdlib/FileWatching/src/FileWatching.jl	229	A	os-libuv-io	#9570	If supported, this must be a curated Rust host/OS boundary with WASM+iOS fallbacks.	ccall(:uv_fs_event_start, Int32, (Ptr{Cvoid}, Ptr{Cvoid}, Cstring, Int32),
stdlib/FileWatching/src/FileWatching.jl	264	A	os-libuv-io	#9570	If supported, this must be a curated Rust host/OS boundary with WASM+iOS fallbacks.	err = ccall(:uv_fs_event_init, Cint, (Ptr{Cvoid}, Ptr{Cvoid}), eventloop(), handle)
stdlib/FileWatching/src/FileWatching.jl	272	A	os-libuv-io	#9570	If supported, this must be a curated Rust host/OS boundary with WASM+iOS fallbacks.	ccall(:uv_fs_event_start, Int32, (Ptr{Cvoid}, Ptr{Cvoid}, Cstring, Int32),
stdlib/FileWatching/src/FileWatching.jl	354	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	if ccall(:jl_uv_unix_fd_is_watched, Int32, (RawFD, Ptr{Cvoid}, Ptr{Cvoid}), fd, C_NULL, eventloop()) == 1
stdlib/FileWatching/src/FileWatching.jl	367	A	os-libuv-io	#9570	If supported, this must be a curated Rust host/OS boundary with WASM+iOS fallbacks.	err = ccall(:uv_poll_init, Int32, (Ptr{Cvoid}, Ptr{Cvoid}, RawFD), eventloop(), handle, fd)
stdlib/FileWatching/src/FileWatching.jl	385	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	ccall(:jl_close_uv, Cvoid, (Ptr{Cvoid},), t.handle)
stdlib/FileWatching/src/FileWatching.jl	433	A	os-libuv-io	#9570	If supported, this must be a curated Rust host/OS boundary with WASM+iOS fallbacks.	err = ccall(:uv_poll_init, Int32, (Ptr{Cvoid},  Ptr{Cvoid}, WindowsRawSocket),
stdlib/FileWatching/src/FileWatching.jl	522	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	ccall(:jl_close_uv, Cvoid, (Ptr{Cvoid},), handle)
stdlib/FileWatching/src/FileWatching.jl	531	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	ccall(:jl_close_uv, Cvoid, (Ptr{Cvoid},), handle)
stdlib/FileWatching/src/FileWatching.jl	606	A	os-libuv-io	#9570	If supported, this must be a curated Rust host/OS boundary with WASM+iOS fallbacks.	ccall(:uv_poll_start, Int32, (Ptr{Cvoid}, Int32, Ptr{Cvoid}),
stdlib/FileWatching/src/FileWatching.jl	694	A	os-libuv-io	#9570	If supported, this must be a curated Rust host/OS boundary with WASM+iOS fallbacks.	err = ccall(:uv_fs_stat, Cint, (Ptr{Cvoid}, Ptr{Cvoid}, Cstring, Ptr{Cvoid}),
stdlib/FileWatching/src/pidfile.jl	190	A	os-libuv-io	#9570	If supported, this must be a curated Rust host/OS boundary with WASM+iOS fallbacks.	return ccall(:uv_kill, Cint, (Cuint, Cint), pid, 0) != UV_ESRCH
stdlib/FileWatching/test/pidfile.jl	22	C	upstream-test-only	#9570	Upstream test-only native call; not a shipped sjulia surface.	umask(new_mask) = ccall((@static iswindows() ? :_umask : :umask), Cint, (Cint,), new_mask)
stdlib/FileWatching/test/runtests.jl	23	C	upstream-test-only	#9570	Upstream test-only native call; not a shipped sjulia surface.	uv_error("socketpair", ccall(:uv_socketpair, Cint, (Cint, Cint, Ptr{NTuple{2, Base.OS_HANDLE}}, Cint, Cint), 1, (Sys.iswindows() ? 6 : 0), Ref(pipe_fds, i), 0, 0))
stdlib/FileWatching/test/runtests.jl	25	C	upstream-test-only	#9570	Upstream test-only native call; not a shipped sjulia surface.	uv_error("pipe", ccall(:uv_pipe, Cint, (Ptr{NTuple{2, Base.OS_HANDLE}}, Cint, Cint), Ref(pipe_fds, i), 0, 0))
stdlib/FileWatching/test/runtests.jl	55	C	upstream-test-only	#9570	Upstream test-only native call; not a shipped sjulia surface.	1 == ccall(:recv, stdcall, Cint, (Ptr{Cvoid}, Ptr{UInt8}, Cint, Cint), pipe_fds[idx][1], dout, 1, 0) || error(Libc.FormatMessage())
stdlib/FileWatching/test/runtests.jl	57	C	upstream-test-only	#9570	Upstream test-only native call; not a shipped sjulia surface.	@test 1 == ccall(:read, Csize_t, (Cint, Ptr{UInt8}, Csize_t), pipe_fds[idx][1], dout, 1)
stdlib/FileWatching/test/runtests.jl	102	C	upstream-test-only	#9570	Upstream test-only native call; not a shipped sjulia surface.	1 == ccall(:send, stdcall, Cint, (Ptr{Cvoid}, Ptr{UInt8}, Cint, Cint), pipe_fds[idx][2], "A", 1, 0) || error(Libc.FormatMessage())
stdlib/FileWatching/test/runtests.jl	104	C	upstream-test-only	#9570	Upstream test-only native call; not a shipped sjulia surface.	@test 1 == ccall(:write, Csize_t, (Cint, Ptr{UInt8}, Csize_t), pipe_fds[idx][2], "A", 1)
stdlib/FileWatching/test/runtests.jl	115	C	upstream-test-only	#9570	Upstream test-only native call; not a shipped sjulia surface.	0 == ccall(:closesocket, stdcall, Cint, (Ptr{Cvoid},), pipe_fds[i][j]) || error(Libc.FormatMessage())
stdlib/FileWatching/test/runtests.jl	117	C	upstream-test-only	#9570	Upstream test-only native call; not a shipped sjulia surface.	@test 0 == ccall(:close, Cint, (Cint,), pipe_fds[i][j])
stdlib/InteractiveUtils/src/InteractiveUtils.jl	169	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	println(io, "  GC: ", unsafe_string(ccall(:jl_gc_active_impl, Ptr{UInt8}, ())))
stdlib/InteractiveUtils/src/clipboard.jl	89	A	reflection-profiler	#9570	Reflection/profiling access must be VM-owned metadata, not arbitrary native calls.	ccall((:GlobalFree, "kernel32"), stdcall, Cint, (Ptr{UInt16},), pdata)
stdlib/InteractiveUtils/src/clipboard.jl	91	A	reflection-profiler	#9570	Reflection/profiling access must be VM-owned metadata, not arbitrary native calls.	ccall((:CloseClipboard, "user32"), stdcall, Cint, ()) == 0 && Base.windowserror(:CloseClipboard) # this should never fail
stdlib/InteractiveUtils/src/clipboard.jl	96	A	reflection-profiler	#9570	Reflection/profiling access must be VM-owned metadata, not arbitrary native calls.	ccall((:OpenClipboard, "user32"), stdcall, Cint, (Ptr{Cvoid},), C_NULL) == 0 && return Base.windowserror(:OpenClipboard)
stdlib/InteractiveUtils/src/clipboard.jl	97	A	reflection-profiler	#9570	Reflection/profiling access must be VM-owned metadata, not arbitrary native calls.	ccall((:EmptyClipboard, "user32"), stdcall, Cint, ()) == 0 && return cleanup(:EmptyClipboard)
stdlib/InteractiveUtils/src/clipboard.jl	99	A	reflection-profiler	#9570	Reflection/profiling access must be VM-owned metadata, not arbitrary native calls.	pdata = ccall((:GlobalAlloc, "kernel32"), stdcall, Ptr{UInt16}, (Cuint, Csize_t), 2 #=GMEM_MOVEABLE=#, sizeof(x_u16))
stdlib/InteractiveUtils/src/clipboard.jl	101	A	reflection-profiler	#9570	Reflection/profiling access must be VM-owned metadata, not arbitrary native calls.	plock = ccall((:GlobalLock, "kernel32"), stdcall, Ptr{UInt16}, (Ptr{UInt16},), pdata)
stdlib/InteractiveUtils/src/clipboard.jl	104	A	reflection-profiler	#9570	Reflection/profiling access must be VM-owned metadata, not arbitrary native calls.	unlock = ccall((:GlobalUnlock, "kernel32"), stdcall, Cint, (Ptr{UInt16},), pdata)
stdlib/InteractiveUtils/src/clipboard.jl	106	A	reflection-profiler	#9570	Reflection/profiling access must be VM-owned metadata, not arbitrary native calls.	pset = ccall((:SetClipboardData, "user32"), stdcall, Ptr{UInt16}, (Cuint, Ptr{UInt16}), 13, pdata) # CF_UNICODETEXT
stdlib/InteractiveUtils/src/clipboard.jl	115	A	reflection-profiler	#9570	Reflection/profiling access must be VM-owned metadata, not arbitrary native calls.	ccall((:CloseClipboard, "user32"), stdcall, Cint, ()) == 0 && Base.windowserror(:CloseClipboard) # this should never fail
stdlib/InteractiveUtils/src/clipboard.jl	122	A	reflection-profiler	#9570	Reflection/profiling access must be VM-owned metadata, not arbitrary native calls.	ccall((:OpenClipboard, "user32"), stdcall, Cint, (Ptr{Cvoid},), C_NULL) == 0 && return Base.windowserror(:OpenClipboard)
stdlib/InteractiveUtils/src/clipboard.jl	123	A	reflection-profiler	#9570	Reflection/profiling access must be VM-owned metadata, not arbitrary native calls.	ccall(:SetLastError, stdcall, Cvoid, (UInt32,), 0) # allow distinguishing if the clipboard simply didn't have text
stdlib/InteractiveUtils/src/clipboard.jl	124	A	reflection-profiler	#9570	Reflection/profiling access must be VM-owned metadata, not arbitrary native calls.	pdata = ccall((:GetClipboardData, "user32"), stdcall, Ptr{UInt16}, (Cuint,), 13) # CF_UNICODETEXT
stdlib/InteractiveUtils/src/clipboard.jl	126	A	reflection-profiler	#9570	Reflection/profiling access must be VM-owned metadata, not arbitrary native calls.	plock = ccall((:GlobalLock, "kernel32"), stdcall, Ptr{UInt16}, (Ptr{UInt16},), pdata)
stdlib/InteractiveUtils/src/clipboard.jl	137	A	reflection-profiler	#9570	Reflection/profiling access must be VM-owned metadata, not arbitrary native calls.	unlock = ccall((:GlobalUnlock, "kernel32"), stdcall, Cint, (Ptr{UInt16},), pdata)
stdlib/InteractiveUtils/src/codeview.jl	150	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	(ccall(:jl_is_in_pure_context, Bool, ()) || world == typemax(UInt)) &&
stdlib/InteractiveUtils/src/codeview.jl	197	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	ccall(:jl_is_in_pure_context, Bool, ()) && error("code reflection cannot be used from generated functions")
stdlib/InteractiveUtils/src/editless.jl	181	A	reflection-profiler	#9570	Reflection/profiling access must be VM-owned metadata, not arbitrary native calls.	result = ccall((:ShellExecuteW, "shell32"), stdcall,
stdlib/InteractiveUtils/test/runtests.jl	236	C	upstream-test-only	#9570	Upstream test-only native call; not a shipped sjulia surface.	const MEMDEBUG = ccall(:jl_is_memdebug, Bool, ())
stdlib/InteractiveUtils/test/runtests.jl	366	C	upstream-test-only	#9570	Upstream test-only native call; not a shipped sjulia surface.	@noinline f() = ccall((:time, "error_library_doesnt_exist\0"), Cvoid, ()) # should throw error during runtime
